CO_CNES;CO_IBGE;NO_FANTASIA;ESTADO;MUNICIPIO;CO_CEP;NO_BAIRRO;NO_LOGRADOURO;NU_ENDERECO;NO_COMPLEMENTO;NU_LATITUDE;NU_LONGITUDE
7022689;2607901;SUMAYA TAVARES DE MELO;PE;JABOATAO DOS GUARARAPES;54410310;PIEDADE;RUA ROSSINI ROSEVELT DE ALBUQUERQUE;10;;-8.17257;-34.91713
7023170;2607901;CLINICA DE APOIO E SAUDE OCUPACIONAL LTDA;PE;JABOATAO DOS GUARARAPES;54325625;PRAZERES;AROAZES;260;CASA;-8.1634666;-34.9301294
7000065;2615409;USF CENTRO III;PE;TORITAMA;55125000;CENTRO;RUA AITON SENA;01;;-8.004252525572925;-36.05740785598755
5667267;2604106;WALDENIO SOARES;PE;CARUARU;55014330;MAURICIO DE NASSAU;RUA SALDANHA MARINHO;347;;-8.2719926;-35.9726218
5598702;2606002;LEAC;PE;GARANHUNS;55296230;SANTO ANTONIO;AVENIDA DJALMA DUTRA;58;;-8.88594086994521;-36.481754779815674
5598745;2606002;CONSULTORIO DE ULTRASSONOGRAFIA DRA JULIANE ARRUDA;PE;GARANHUNS;55293320;SANTO ANTONIO;RUA VEREADOR JOSE CAMARA GUIMARAES;103;;-8.865121748636687;-36.50451064109802
5601894;2609600;USF CIDADE TABAJARA I E II;PE;OLINDA;53360150;CIDADE TABAJARA;RUA NEVADA;100;;-7.9726786;-34.8681914
5601053;2611606;US 345 USF PLANETA DOS MACACOS I;PE;RECIFE;50790425;CURADO;RUA 04 DE SETEMBRO;145;;-8.054;-34.881
5513510;2700300;CONSULTORIO ODONTOLOGICO NOITE E DIA;AL;ARAPIRACA;57300160;CENTRO;RUA MANOEL LEAO;161;1 ANDAR SALA 9;-9.7500994;-36.6645044
5593727;2704302;CONSULTORIO ODONTOLOGICO VANIA MARIA LAMENHA SAMPAIO SOUSA;AL;MACEIO;57025025;POCO;RUA PROFESSOR BENEDITO CUNEGUNDES;114;;-9.659145;-35.7140339
5588529;2708204;SECRETARIA MUNICIPAL DE SAUDE DE SAO BRAS;AL;SAO BRAS;57380000;CENTRO;RUA JUSCELINO KUBITSCHEK;S/N;;-10.125078218567625;-36.901708245277405
7007701;2611101;SOS FRATURAS;PE;PETROLINA;56304210;CENTRO;RUA TOBIAS BARRETO;08;3 ANDAR;-9.3937077;-40.500509
7005938;2614808;PACS I TACARATU;PE;TACARATU;56480000;CENTRO;CONEGO FREDERIO;S/N;;-9.106;-38.15
7005075;2702405;CENTRO DE SAUDE DA MULHER;AL;DELMIRO GOUVEIA;57480000;ELDORADO;RUA MARIO PEREIRA;S/N;;-9.378319;-38.001011
5601037;2611606;US 344 USF JIQUIA I E II;PE;RECIFE;50771380;JIQUIA;RUA PADRE ROQUE;33;;-8.054;-34.881
5604540;2700300;COMPLEXO REGULATORIO DE ARAPIRACA ALAGOAS;AL;ARAPIRACA;57307295;BAIXA GRANDE;RUA EXPEDICIONARIOS BRASILEIROS;1850;;-9.7457243;-36.6662145
5608848;2709400;CENTRO DE REABILITACAO SENHOR BOM JESUS DO BONFIM;AL;VICOSA;57700000;CENTRO;RUA MOTA LIMA;S/N;;-9.371202538518297;-36.240473985672
6948995;2604106;SAMU 192 UNIDADE AVANCADA CARUARU;PE;CARUARU;55030240;PETROPOLIS;RUA AZEVEDO COUTINHO;430;;-8.298119952367774;-35.98031312227249
6953131;2604106;SAMU 192 MOTOLANCIA 01 CARUARU;PE;CARUARU;55030240;PETROPOLIS;RUA AZEVEDO COUTINHO;430;;-8.297196314843973;-35.974838733673096
6953174;2604106;SAMU 192 MOTOLANCIA 02 CARUARU;PE;CARUARU;55030240;PETROPOLIS;RUA AZEVEDO COUTINHO;430;;-8.296527472522923;-35.97496747970581
6953417;2604106;SAMU 192 UNIDADE BASICA 01 CARUARU;PE;CARUARU;55030240;PETROPOLIS;RUA AZEVEDO COUTINHO;430;;-8.297663442138907;-35.97825050354004
6997945;2610509;ACADEMIA DA SAUDE DE PASSIRA;PE;PASSIRA;55650000;CENTRO;RUA ALTO JOSE CABOCLO;S/N;;-7.995;-35.581
6983278;2611606;US 189 AMBULANCIA 02;PE;RECIFE;50060140;BOA VISTA;AV MANOEL BORBA;951;;-8.0191679;-34.8492423
6983308;2611606;US 190 AMBULANCIA 03;PE;RECIFE;50060140;BOA VISTA;AV MANOEL BORBA;951;;-8.0191679;-34.8492423
5865484;2604601;UBS VILA JARARACA;PE;CONDADO;55940000;ZONA RURAL;VILA JARARACA;00;;-7.571989811355366;-35.082950592041016
5859867;2611507;UNIDADE DE SAUDE DA FAMILIA NELSON JERONIMO DA SILVA;PE;QUIPAPA;55415000;CENTRO;RUA ARISTOFANES DE MELO TENORIO;S/N;;-8.819538;-36.009719
6999492;2611606;A ALFA ODONTOLOGIA AFLITOS;PE;RECIFE;52020220;AFLITOS;AVENIDA CONSELHEIRO ROSA E SILVA;1460;SALA 807;-8.0407491;-34.8985889
6997619;2613602;NASF SAO JOSE DO EGITO;PE;SAO JOSE DO EGITO;56700000;CENTRO;RUA PAULO SOARES;S/N;;-7.4785957;-37.2745808
5863996;2614501;POLICLINICA MUNICIPAL DE SURUBIM;PE;SURUBIM;55750000;COQUEIRO;AVENIDA MARILDA ARRUDA GUERRA;S/N;TERREO;-7.859470699834404;-35.763587951660156
7892659;2609501;CAPS I NAZARE DA MATA;PE;NAZARE DA MATA;55800000;JUA;BR 408;S/N;;-7.7546452;-35.232909
6472982;2611606;US 132 DISTRITO SANITARIO II RECIFE;PE;RECIFE;52130000;ENCRUZILHADA;RUA ANTONIO RANGEL;208;;-8.037456;-34.887607
5868874;2602100;USF MAE RAINHA LOTEAMENTO VAVA;PE;BOM CONSELHO;55330000;CENTRO;RUA D;43;LOT J A TENORIO;-9.16197;-36.68199
5801818;2604007;UBS SANTO ANTONIO II;PE;CARPINA;55819910;SANTO ANTONIO;RUA ASSIS CHATEAUBRIAND;S/N;;-7.844521;-35.261989
5868769;2604007;SOS FISIOTERAPIA LTDA;PE;CARPINA;55815415;SAO JOSE;RUA PROFESSOR ADALBERTO TEOBALDO DE FREITAS;131;;-7.8350254563476325;-35.25461196899414
5859123;2612208;CONSULTORIO WASHINGTON MATIAS DANTAS;PE;SALGUEIRO;56000000;CENTRO;AVENIDA AGAMENON MAGALHAES;535;;-8.0700317;-39.1202239
7019068;2601508;NASF PE LUIZ PLEBANI;PE;BELEM DE MARIA;55440000;CENTRO;RUA DOM EXPEDITO LOPES;03;;-8.614;-35.809
6991629;2601706;BELOCLIN;PE;BELO JARDIM;55150001;CENTRO;AV DEPUTADO JOSE MENDONCA;333;;-8.336;-36.424
7010079;2601706;UBS FLORESTA;PE;BELO JARDIM;55158145;TANCREDO NEVES;AV DR SEBASTIAO CABRAL;01;;-8.336;-36.424
7018967;2607604;NASF ILHA DE ITAMARACA;PE;ILHA DE ITAMARACA;53900000;BAIXA VERDE;AV JOAO PESSOA GUERRA;S/N;;-7.751273701872679;-34.82538342475891
7019939;2608305;NUCLEO DE APOIO AS FAMILIAS;PE;JUPI;55395000;CENTRO;RUA MIGUEL CALADO BORBA;100;;-8.712;-36.415
7017820;2708808;UNIDADE SAUDE DA FAMILIA GROTAO;AL;SAO SEBASTIAO;57275000;ZONA RURAL;POVOADO GROTAO;S/N;;-9.934;-36.554
7017847;2708808;UNIDADE SAUDE DA FAMILIA GADO BRAVO;AL;SAO SEBASTIAO;57275000;ZONA RURAL;POVOADO GADO BRAVO;S/N;;-9.934;-36.554
7017855;2708808;UNIDADE SAUDE DA FAMILIA BELISCA PAU;AL;SAO SEBASTIAO;57275000;ZONA RURAL;POVOADO BELISCA PAU;S/N;;-9.934;-36.554
5525209;2602902;USF LIBERDADE;PE;CABO DE SANTO AGOSTINHO;54505000;LIBERDADE;ENG LIBERDADE;S/N;;-8.287;-35.035
5500036;2611101;CLIAM;PE;PETROLINA;56330000;CENTRO;AV DR FERNANDO GOES;696;;-9.393;-40.508
5509173;2704302;CONSULTORIO MEDICO CELIA MARIA RODRIGUES DE LIMA DIAS;AL;MACEIO;57020290;CENTRO;AV SANTOS PACHECO;360;;-9.665992231812757;-35.73500633239746
5516617;2704302;ANA MARY XAVIER CALZADO;AL;MACEIO;57055320;FAROL;RUA GOIAS;234;;-9.6429999;-35.7337954
5667771;2701100;POSTO DE SAUDE VANIA MENEZES DE VASCONCELOS;AL;BRANQUINHA;57830000;MUNDO NOVO;RUA PADRE BERNARDO ROANA;S/N;;-9.246;-36.015
7132956;2608750;UNIDADE MOVEL ODONTOLOGICA;PE;LAGOA GRANDE;56395000;CENTRO;PRACA HERMES AMORIM;189;;-8.997277581589;-40.27008533477783
7156146;2700300;ORAL VITA ODONTOLOGIA INTEGRADA;AL;ARAPIRACA;57300290;CENTRO;LAGO DOM FERNANDO GOMES;50;;-9.752;-36.661
7154925;2700300;NUCLEO TELESSAUDE ARAPIRACA 2 MACRO;AL;ARAPIRACA;57310100;CAPIATA;RUA POSSIDONIO NUNES;970;;-9.7450889;-36.6638426
7140800;2609006;PSF JOSE INACIO;PE;MACAPARANA;55865000;CENTRO;LOTEAMENTO MACAPAZINHO;S/N;;-7.550867625350605;-35.446014404296875
7125968;2613909;CENTRAL DE REGULACAO E MARCACAO;PE;SERRA TALHADA;56912240;CENTRO;DEP AFRANIO GODOY;1264;CASA;-7.986;-38.296
7121326;2604007;CHRISTIANA FERREIRA MARCELINO COSTA BRASILEIRO;PE;CARPINA;55819901;SAO JOSE;RUA DOM RINALDI;40;;-7.848289836413172;-35.250020027160645
7119429;2616407;CESST;PE;VITORIA DE SANTO ANTAO;55602110;MATRIZ;RUA ANDRE VIDAL DE NEGREIROS;224;;-8.118;-35.291
7130783;2704302;PRESIDIO MASCULINO BALDOMERO CAVALCANTI OLIVEIRA;AL;MACEIO;57083000;TABULEIRO DOS MARTIN;RODOVIA BR 104 KM 14;S/N;;-9.666034537898158;-35.73320388793945
3015092;2613909;LACLIN;PE;SERRA TALHADA;56903510;CENTRO;R AGOSTINHO NUNES DE MAGALHAES;152;;-7.986;-38.296
7158165;2602407;NASF MARIA DE LOURDES DANTAS BARROS;PE;BREJAO;55325000;CENTRO;TRAVESSA DA SANTA CRUZ;S/N;;-9.03;-36.569
7155700;2607901;PSIQUE CLINICA;PE;JABOATAO DOS GUARARAPES;54410010;PIEDADE;AVENIDA BERNARDO VIEIRA DE MELO;1650;SALA 27;-8.168068;-34.915448
6487297;2602803;SECRETARIA MUNICIPAL DE SAUDE DE BUIQUE;PE;BUIQUE;56520000;CENTRO;AVENIDA JONAS CAMELO DE ALMEIDA;17;;-8.623;-37.156
5654963;2601904;CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE BEZERROS;PE;BEZERROS;55660000;CENTRO;RUA VITORIANO PEREIRA DE LIMA;84;;-8.233194638242512;-35.75431823730469
7150849;2604700;UBS BAIRRO PRIMAVERA;PE;CORRENTES;55315000;PRIMAVERA;TRAVESSA CURSINO JACOBINA;S/N;CENTRO;-9.1280080840978;-36.3323450088501
5665574;2603504;PSF PACAS;PE;CAMOCIM DE SAO FELIX;55665000;SITIO PACAS;SITIO PACAS;S/N;;-8.359;-35.762
5661218;2604106;MARISE DE FARIAS LIMA CARVALHO;PE;CARUARU;55006280;MAURICIO DE NASSAU;RUA WALFRIDO NUNES;303;SLA 102 1 ANDAR;-8.276217480601403;-35.973714888095856
7130562;2602902;LABORE MEDICINA DO TRABALHO DIAGNOSTICO;PE;CABO DE SANTO AGOSTINHO;54580110;CENTRO;RUA ARMOANDO JORGE SALES;108;;-8.287;-35.035
7150067;2607901;JOANA DARC FREITAS DA SILVA;PE;JABOATAO DOS GUARARAPES;54325700;PRAZERES;RUA DR FABIO MARANHAO;113;SALA 01;-8.1622396;-34.9358584168827
7140290;2614857;UNIDADE MOVEL MEDICO ODONTOLOGICA;PE;TAMANDARE;55578000;CENTRO;AVENIDA DR LEOPOLDO LINS;S/N;;-8.76;-35.105
5663512;2609600;CENTRAL DE REGULACAO DE SERVICOS DE SAUDE EM OLINDA;PE;OLINDA;53030005;BAIRRO NOVO;AVENIDA MINISTRO MARCOS FREIRE;1473;ANDAR 2;-7.9991021;-34.8390292
5656893;2611606;US 347 USF PARQUE DO MILAGRE;PE;RECIFE;51275280;BARRO;RUA CANTORA DE ELISETE CARDOSO;S/N;ALTO DOS MILAGRE;-8.054;-34.881
5660416;2700300;CENTRO ALAGOANO DA VISAO;AL;ARAPIRACA;57305400;CENTRO;RUA ESPERIDIAO RODRIGUES;205;;-9.7537513;-36.6585198
7128150;2609402;CAPS ACOLHER;PE;MORENO;54800000;CENTRO;RUA FERNANDES VIEIRA;371;;-8.118224760877943;-35.0918984413147
7125321;2610608;UNIDADE DE SAUDE DE ASA BRANCA II;PE;PAUDALHO;55825000;SANTA TEREZA;RUA SANTA TEREZA;102;;-7.890437;-35.178757
7122225;2610707;USF CHA DA MANGABEIRA;PE;PAULISTA;53404450;CHA MANGABEIRA;RUA DA BOA VISTA;S/N;;-7.946165276797887;-34.88232135772705
7125097;2610707;USF ELZANIR FERREIRA;PE;PAULISTA;53401441;PARATIBE;RUA DOIS;S/N;ESQ C RUA DOZE;-7.9337116245481525;-34.89804983139038
7109431;2615300;LABORATORIOS GILSON CIDRIM;PE;TIMBAUBA;55870000;CENTRO;CEL ANTONIO VICENTE;138;;-7.510167816738685;-35.31989961862564
3650030;2706307;USF CARAIBAS TORTA;AL;PALMEIRA DOS INDIOS;57601010;ZONA RURAL;POVOADO CARAIBA TORTA;S/N;;-9.407;-36.628
3650138;2706307;USF SAO CRISTOVAO II;AL;PALMEIRA DOS INDIOS;57607300;VILA MARIA;RUA CASTELO BRANCO;S/N;;-9.407;-36.628
3631044;2709301;USF SANTA LUZIA;AL;UNIAO DOS PALMARES;57800000;ZONA RURAL;POVOADO MUQUEM;S/N;;-9.163;-36.032
5919266;2604106;IMPLANTODONTIA ROSE PATRIOTA LTDA;PE;CARUARU;55016620;MAURICIO DE NASSAU;AV MARCIONILO FRANCISCO DA SILVA;180;;-8.2700847;-35.9702932
6134351;2611606;OFTALMO;PE;RECIFE;50070565;PAISSANDU;RUA FRANCISCO ALVES;103;;-8.0651867;-34.8969259
6118143;2605004;ESF COHAB;PE;CUPIRA;55460000;COHAB;RUA SEVERINO BALA;S/N;;-8.599225369842125;-35.94874620437622
6126723;2608909;CIFOL;PE;LIMOEIRO;55700000;JOSE FERNANDES SALSA;RUA CORONEL MANOEL DE AQUINO;144;CLINICA LIMOCLIN;-7.880875048356294;-35.45056343078613
9398015;2605509;PSF MARIA LUCIA DA SILVA;PE;FERREIROS;55880000;CENTRO;RUA BARAO DE ITAMBE;S/N;;-7.452464670822968;-35.24938702583313
3633276;2704302;CONSULTORIO MEDICO;AL;MACEIO;57020560;CENTRO;RUA FRANCA MOREL;36;;-9.6660501;-35.7315744
3635341;2704302;CONSULTORIO MEDICO DR ANTONIO LUIZ;AL;MACEIO;57020560;CENTRO;RUA FRANCA MOREL;36;;-9.6660501;-35.7315744
3637565;2704302;CONSULTORIO MEDICO DR DILSON HONORIO ALVES DA SILVA;AL;MACEIO;57051370;FAROL;RUA IRIS ALAGOENSE;677;SALA 01;-9.6499083;-35.7343505
7706553;2606002;IDH;PE;GARANHUNS;55293970;BOA VISTA;AV LIONS;56;;-8.8946048;-36.4987422
7878877;2613206;CONSULTORIO ODONTOLOGICO AMANDA AMARAL;PE;SAO JOAO;55435000;CENTRO;RUA JOAQUIM JOSE VILELA;S/N;;-8.876591492156717;-36.36491775512695
3496236;2616506;PSF 3POSTO DE SAUDE DA FAMILIA NELSON UCHOA BARRETO;PE;XEXEU;55555000;ALICE GONCALVES;RUA XV DE NOVEMBRO;123;;-8.802;-35.627
3496252;2603108;PSF POMBOS;PE;CACHOEIRINHA;55380000;POMBOS;RUA PAULO CHALEGRE DE OLIVEIRA;0;;-8.501924876973941;-36.24714195728302
6334555;2613008;SERVICO DE ATENDIMENTO MOVEL DE URGENCIA SAMU;PE;SAO BENTO DO UNA;55370000;CENTRO;RUA JOAQUIM NABUCO;002;;-8.521841085567106;-36.44347429275513
3818152;2706307;PRO VISAO;AL;PALMEIRA DOS INDIOS;57601370;SAO CRISTOVAO;RUA MARIANO DE FREITAS;211;;-9.407;-36.628
6437605;2606200;CAPS CORREIA PICANCO;PE;GOIANA;55900000;CIDADE NOVA;RUA DR DJALMA RAPOSO;115;;-7.56401859422897;-34.996497631073
3841774;2609600;GASTROLINDA;PE;OLINDA;53030260;CASA CAIADA;AV CARLOS DE LIMA CAVALCANTI;2575;;-7.9828607;-34.8377443
3842282;2609600;USF BONSUCESSO I;PE;OLINDA;53240160;BONSUCESSO;AV MARIO MELO;27;;-8.00779040641092;-34.85234498977661
3798127;2607653;P S F FRANCISCO CORDEIRO;PE;ITAMBE;55920000;CENTRO;RUA JOSUE CESAR MARINHO FILHO;S/N;;-7.412644053179797;-35.10606050491333
3798208;2610509;POSTO DE SAUDE VARZEA DA PASSIRA;PE;PASSIRA;55650000;ZONA RURAL;SITIO VARZEA DA PASSIRA;S/N;;-7.987093899203105;-35.580339431762695
5396484;2607901;USF CURADO I;PE;JABOATAO DOS GUARARAPES;54210190;CURADO I;RUA QUINZE;S/N;;-8.1716889;-34.9239111
3800032;2700300;NOSSA SENHORA DE GUADALUPE;AL;ARAPIRACA;57300370;CENTRO;RUA MONSENHOR MACEDO;83;;-9.7493192;-36.6615923
3741273;2604106;UBS CAIUCA II;PE;CARUARU;55034310;CAIUCA;AV CAIUCA;330;;-8.284646;-35.9865057
5481287;2604106;UBS CANAA;PE;CARUARU;55008000;VILA CANAA;VILA CANAA;S/N;ZONA RURAL;-8.253135225356994;-35.97492456436157
7865198;2613602;POSTO DE SAUDE DO BAIRRO SAO JOAO;PE;SAO JOSE DO EGITO;56700000;SAO JOAO;RUA SANTOS DUMONT;338;;-7.4847362;-37.2821324
5491541;2704302;CONSULTORIO ODONTOLOGICO MARIA JAIZE LIMA CHAGAS;AL;MACEIO;57050120;FAROL;TRAVESSA MANOEL MAIA NOBRE;13;;-9.650169382969398;-35.733890533447266
2721953;2708303;UNIDADE DE SAUDE DA FAMILIA DE BANANEIRAS;AL;SAO JOSE DA LAJE;57860000;ZONA RURAL;POVOADO DE BANANEIRAS;S/N;;-8.957653883033906;-36.011810302734375
3467589;2703809;MODULO ODONTOLOGICO;AL;JOAQUIM GOMES;57980000;CENTRO;CONJUNTO ANTONIO CELESTINO LINS;01;;-9.133;-35.748
3467643;2703809;USF LAERCIO DIAS DE ABREU;AL;JOAQUIM GOMES;57980000;JOAO BATISTA DA HORA;RUA JOSE KLINGER;S/N;MATADOURO;-9.133;-35.748
3480992;2608206;POSTO DO PSF DO ENGENHO BENTO;PE;JOAQUIM NABUCO;55535000;ZONA RURAL;ENGENHO BENTO;S/N;;-8.627251267362444;-35.52521467208862
3480968;2611606;COOMEB;PE;RECIFE;52041015;ENCRUZILHADA;RUA DR JOSE MARIA;251;;-8.037117510280543;-34.89365100860596
3484599;2601201;NEURO IMAGEM;PE;ARCOVERDE;56505480;CENTRO;AVENIDA CAPITAO ARLINDO PACHECO;115;;-8.4220983;-37.0567083
3483029;2613107;SINDICATO RURAL;PE;SAO CAITANO;55130000;CENTRO;RUA JOSE BEZERRA SOBRINHO;105;;-8.320424607724297;-36.13478422164917
3481883;2604601;UNIDADE DE SAUDE DA FAMILIA PATRIMONIO FRANCISCO CABRAL;PE;CONDADO;55940000;CENTRO;AV QUINZE DE NOVEMBRO;S/N;;-7.587751010080144;-35.09606122970581
6489788;2605103;SMS DE CUSTODIA;PE;CUSTODIA;56640000;CENTRO;RUA LUIZ EPAMINONDAS;267;;-8.277491530771623;-37.841806411743164
3681432;2607901;HONORINA MARIA CARNEIRO;PE;JABOATAO DOS GUARARAPES;54410050;PIEDADE;RUA DR MIGUEL ARCARJO;21;SALA 03;-8.169115;-34.916001
3679608;2609600;MITZI GUEDES MENDONCA;PE;OLINDA;53130410;CASA CAIADA;AV JOSE AUGUSTO MOREIRA;787;;-7.9573676;-34.8308463
3679640;2609600;MARA CRISTINA TOLEDO PEREIRA;PE;OLINDA;53130410;CASA CAIADA;AV JOSE AUGUSTO MOREIRA;787;;-7.9573676;-34.8308463
3679683;2609600;TANIA MARIA ARAUJO FIGUEIRA;PE;OLINDA;53130000;CASA CAIADA;AV JOSE AUGUSTO MOREIRA;1201;;-7.9844716;-34.8378267
3687848;2609600;SEVERINO GUEDES CORREA GONDIM NETO;PE;OLINDA;53130410;CASA CAIADA;AV JOSE AUGUSTO MOREIRA;787;;-7.9573676;-34.8308463
3687910;2609600;MARIA HELENA NOGUEIRA RAULINO DE SOUZA;PE;OLINDA;53130410;CASA CAIADA;AV JOSE AUGUSTO NOGUEIRA;787;;-8.009;-34.855
3856356;2602902;JERUSA MAURA DE SOUZA;PE;CABO DE SANTO AGOSTINHO;54505560;CENTRO;AV PRESIDENTE GETULIO VARGAS;540;1 ANDAR;-8.2850944;-35.0365255
3860752;2707701;CAPS II MARIA SALETE DA SILVA;AL;RIO LARGO;57100000;PREFEITO ANTONIO LIN;AV PRESIDENTE FERNANDO COLLOR DE MELO;51;;-9.478016425454072;-35.85257291793823
2637014;2604155;POSTO DE SAUDE ORATORIO;PE;CASINHAS;55755000;ORATORIO;POV DE ORATORIO;S/N;;-7.741;-35.721
2706997;2615607;POSTO DE SAUDE DA BONITA;PE;TRINDADE;56250000;ZONA RURAL;POVOADO DA BONITA;S/N;;-7.69647;-40.2477656
2355787;2616308;POSTO DE SAUDE DA CHA DO FOGO;PE;VICENCIA;55850000;ZONA RURAL;SITIO CHA DO FOGO;S/N;;-7.657;-35.327
3856224;2607901;USF PETRONIO PORTELA I;PE;JABOATAO DOS GUARARAPES;54330000;CAJUEIRO SECO;RUA 9 TRAVESSA DR JULIO MARANHAO;S/N;;-8.172945;-34.933215
3861937;2607901;USF MARIA DE SOUZA RAMOS UR6;PE;JABOATAO DOS GUARARAPES;54100020;UR 6;RUA JOSE GERALDO DE ABREU;125;;-8.131093;-34.964251
3854213;2610004;PSF SANTO ANTONIO II;PE;PALMARES;55540000;SANTO ANTONIO;AVENIDA FREI CANECA;S/N;;-8.683;-35.592
3854248;2610004;CEO CENTRO DE ESPECIALIDADES ODONTOLOGICAS DOM HELDER CAMARA;PE;PALMARES;55540000;MODELO;AVENIDA CORONEL PEDRO PARANHOS;441;;-8.683;-35.592
5670942;2604106;JOSE REINALDO MADEIRO JUNIOR;PE;CARUARU;55012100;MAURICIO DE NASAU;RUA GONCALVES DIAS;302;;-8.2769735;-35.9728935
3778800;2610707;USF NOSSA SENHORA DOS PRAZERES II;PE;PAULISTA;53401441;MARNGUAPE II;AVN A;S/N;;-7.941064850536654;-34.87639904022217
3878376;2701100;POSTO DE SAUDE CONJUNTO JOAO LYRA;AL;BRANQUINHA;57830000;PLATOR I;CONJUNTO RAIMUNDO NONATO;S/N;;-9.246;-36.015
3824543;2604106;RONALD ALENCAR FILHO;PE;CARUARU;55012700;MAURICIO DE NASSAU;AV RODRIGUES DE ABREU;22;;-8.273669367898766;-35.97344398498535
3849864;2604007;UBS COHAB I;PE;CARPINA;55816550;VILA DA COHAB I;RUA 02;01;;-7.8414725;-35.2665015
3862771;2606002;CONSULTORIO E ENDOSCOPIA DR LINCOLN DANTAS;PE;GARANHUNS;55295230;HELIOPOLIS;AV SIMOA GOMES;S/N;;-8.885516867043608;-36.482226848602295
3843483;2613909;CLIFISA CLINICA DE FISIOTERAPIA E ACUPUNTURA;PE;SERRA TALHADA;56903390;NOSSA SENHORA DA PEN;RUA DEPUTADO AFRANIO RIBEIRO DE GODOY;1023;CASA;-7.9911403;-38.2951913
3815773;2615706;UNIDADE DE SAUDE DA FAMILIA USF IV JEOVA HENRIQUE DA SILVA;PE;TRIUNFO;56870000;ENCRUZILHADA;RUA APRIGIO ASSUNCAO;361;CASA;-7.838;-38.102
6423884;2604304;UNIDADE BASICA DE SAUDE FEIJAO BRAVO PSF IV;PE;CEDRO;56130000;ZONA RURAL;SITIO FEIJAO BRAVO;S/N;;-7.722;-39.239
3468690;2607901;CARMEM RODRIGUES DA SILVA;PE;JABOATAO DOS GUARARAPES;54110150;CENTRO;AV BARAO DE LUCENA;218;SALA 06;-8.1120183;-35.01537
2344475;2604502;USF MATIAS;PE;CHA GRANDE;55636000;SITIO MATIAS;SITIO MATIAS;S/N;ZONA RURAL;-8.238;-35.462
2344467;2604502;PSF MALHADINHA;PE;CHA GRANDE;55636000;SITIO FREXEIRAS;SITIO FREXEIRAS;S/N;ZONA RURAL;-8.238;-35.462
2344424;2604502;PSF MUNTUNS;PE;CHA GRANDE;55636000;SITIO MUNTUNS;SITIO MUNTUNS;S/N;ZONA RURAL;-8.238;-35.462
2344416;2604502;PSF URBANO II;PE;CHA GRANDE;55636000;CENTRO;R JOSE ALVES VARELA;S/N;;-8.238;-35.462
2344483;2604502;UNIDADE DE VIGILANCIA SANITARIA;PE;CHA GRANDE;55636000;CENTRO;AVENIDA 20 DE DEZEMBRO;148;;-8.2429248;-35.4597011
9405615;2612802;USF LUAN DE MORAIS ALVES;PE;SANTA TEREZINHA;56750000;CENTRO;RUA JOSE LUIZ DA SILVA;S/N;;-7.371840941404973;-37.480480670928955
6433294;2704302;CONSULTORIO DE NUTRICAO CINTIA ALBUQUERQUE AMORIM;AL;MACEIO;57035380;PONTA VERDE;RUA PREFEITO ABDON ARROXELAS;863;;-9.6557971;-35.7039931
2517124;2613909;HOSPITAL SAO FRANCISCO;PE;SERRA TALHADA;56912110;VARZEA;RUA VEREADOR SILVINO CORDEIRO;384;;-7.986;-38.296
2347563;2615904;UNID DE SAU DA FAMILIA DA VILA B JESUS;PE;TUPARETAMA;56760000;VILA BOM JESUS;AV CARLOS CARIBE;S/N;;-7.612954965154507;-37.31776714324951
2712784;2606903;ESF SANTA ANA;PE;IGUARACI;56840000;SANTANA ANA;AVENIDA ODILON RODRIGUES DA CRUZ;S/N;;-7.834791625342631;-37.521207332611084
2353253;2609907;USF JOSE PIMENTEL LINS;PE;OURICURI;56200000;CENTRO;AVENIDA ANTONIO PEDRO DA SILVA;S/N;;-7.887336521115176;-40.082459449768066
2347598;2615904;UNID DE SAUDE DA FAMILIA DE SANTA RITA;PE;TUPARETAMA;56760000;ZONA RURAL;DISTRITO DE SANTA RITA;S/N;;-7.691960269461014;-37.25487470626831
2347644;2611533;PSF MARIA DAS DORES PEREIRA DE CARVALHO;PE;QUIXABA;56828000;CENTRO;RUA BENEDITO PEREIRA DE CARVALHO;S/N;;-7.72;-37.848
2715414;2600906;UNIDADE MOVEL DE AMARAJI;PE;AMARAJI;55515000;CENTRO;RUA FRANCISCO TEIXEIRA;72;;-8.378935108316881;-35.450241565704346
6446612;2704302;SONOGRAPH;AL;MACEIO;57080000;MANGABEIRAS;AV JOAO DAVINO;766;;-9.643115;-35.7048562
2008467;2701308;UNIDADE BASICA DE SAUDE DIVA TOLEDO PSF;AL;CAJUEIRO;57770000;CENTRO;RUA DO PONTO;001;USINA CAPRICHO;-9.380994126981701;-36.16127371788025
2007258;2701308;UNIDADE BASICA JORGE RIBEIRO TOLEDO PSF;AL;CAJUEIRO;57770000;CENTRO;AV ANTONIO CARLOS DE MORAES;S/N;RUA F;-9.400073698157193;-36.14633917808533
2007207;2701308;POSTO MED MARIO FERRO DE MOURA PSF;AL;CAJUEIRO;57770000;CENTRO;PCA ARTUR MACEDO;S/N;;-9.390721928682073;-36.15278720855713
2719762;2700102;CENTRO DE SAUDE MUNICIPAL DE AGUA BRANCA;AL;AGUA BRANCA;57490000;BAIRRO NOVO;RUA NOSSA SENHORA DA CONCEICAO;S/N;;-9.2660487;-37.934496
